!DownloadDisplay,Copyright,Country,Dataset (Source/Database Name),Definition,Forecast Starts From,Indicators,Methodology Notes,Quantity,Year,Min. Sort order
6.12,"The data has been estimated by GlobalData based on information from 'Central Agency Arab Republic of Egypt, International Labor Organization and International Monetary Fund'. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Central Agency Arab Republic of Egypt, International Labor Organization and International Monetary Fund","Unemployment refers to a state when an individual of working age who is willing and able to work remains without a job for the period under consideration. As such persons falling outside the purview of Labour force, such as students or retired persons are not considered as part of the unemployed population, even though they may not be engaged in any economic activity",2019,Unemployment rate,"Data forecasted using simple linear regression method, IMF forecast rates and historical trends are referred for future growth rates estimation.",Number,1985,10
5.88,"The data has been estimated by GlobalData based on information from 'Central Agency Arab Republic of Egypt, International Labor Organization and International Monetary Fund'. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Central Agency Arab Republic of Egypt, International Labor Organization and International Monetary Fund","Unemployment refers to a state when an individual of working age who is willing and able to work remains without a job for the period under consideration. As such persons falling outside the purview of Labour force, such as students or retired persons are not considered as part of the unemployed population, even though they may not be engaged in any economic activity",2019,Unemployment rate,"Data forecasted using simple linear regression method, IMF forecast rates and historical trends are referred for future growth rates estimation.",Number,1984,10
5.21,"The data has been estimated by GlobalData based on information from 'Central Agency Arab Republic of Egypt, International Labor Organization and International Monetary Fund'. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Central Agency Arab Republic of Egypt, International Labor Organization and International Monetary Fund","Unemployment refers to a state when an individual of working age who is willing and able to work remains without a job for the period under consideration. As such persons falling outside the purview of Labour force, such as students or retired persons are not considered as part of the unemployed population, even though they may not be engaged in any economic activity",2019,Unemployment rate,"Data forecasted using simple linear regression method, IMF forecast rates and historical trends are referred for future growth rates estimation.",Number,1982,10
5.17,"The data has been estimated by GlobalData based on information from 'Central Agency Arab Republic of Egypt, International Labor Organization and International Monetary Fund'. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Central Agency Arab Republic of Egypt, International Labor Organization and International Monetary Fund","Unemployment refers to a state when an individual of working age who is willing and able to work remains without a job for the period under consideration. As such persons falling outside the purview of Labour force, such as students or retired persons are not considered as part of the unemployed population, even though they may not be engaged in any economic activity",2019,Unemployment rate,"Data forecasted using simple linear regression method, IMF forecast rates and historical trends are referred for future growth rates estimation.",Number,1980,10
4.96,"The data has been estimated by GlobalData based on information from 'Central Agency Arab Republic of Egypt, International Labor Organization and International Monetary Fund'. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Central Agency Arab Republic of Egypt, International Labor Organization and International Monetary Fund","Unemployment refers to a state when an individual of working age who is willing and able to work remains without a job for the period under consideration. As such persons falling outside the purview of Labour force, such as students or retired persons are not considered as part of the unemployed population, even though they may not be engaged in any economic activity",2019,Unemployment rate,"Data forecasted using simple linear regression method, IMF forecast rates and historical trends are referred for future growth rates estimation.",Number,1981,10
4.55,"The data has been estimated by GlobalData based on information from 'Central Agency Arab Republic of Egypt, International Labor Organization and International Monetary Fund'. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Central Agency Arab Republic of Egypt, International Labor Organization and International Monetary Fund","Unemployment refers to a state when an individual of working age who is willing and able to work remains without a job for the period under consideration. As such persons falling outside the purview of Labour force, such as students or retired persons are not considered as part of the unemployed population, even though they may not be engaged in any economic activity",2019,Unemployment rate,"Data forecasted using simple linear regression method, IMF forecast rates and historical trends are referred for future growth rates estimation.",Number,1979,10
3.64,"The data has been estimated by GlobalData based on information from 'Central Agency Arab Republic of Egypt, International Labor Organization and International Monetary Fund'. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Central Agency Arab Republic of Egypt, International Labor Organization and International Monetary Fund","Unemployment refers to a state when an individual of working age who is willing and able to work remains without a job for the period under consideration. As such persons falling outside the purview of Labour force, such as students or retired persons are not considered as part of the unemployed population, even though they may not be engaged in any economic activity",2019,Unemployment rate,"Data forecasted using simple linear regression method, IMF forecast rates and historical trends are referred for future growth rates estimation.",Number,1978,10
3.13,"The data has been estimated by GlobalData based on information from 'Central Agency Arab Republic of Egypt, International Labor Organization and International Monetary Fund'. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Central Agency Arab Republic of Egypt, International Labor Organization and International Monetary Fund","Unemployment refers to a state when an individual of working age who is willing and able to work remains without a job for the period under consideration. As such persons falling outside the purview of Labour force, such as students or retired persons are not considered as part of the unemployed population, even though they may not be engaged in any economic activity",2019,Unemployment rate,"Data forecasted using simple linear regression method, IMF forecast rates and historical trends are referred for future growth rates estimation.",Number,1977,10
2.85,"The data has been estimated by GlobalData based on information from 'Central Agency Arab Republic of Egypt, International Labor Organization and International Monetary Fund'. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Central Agency Arab Republic of Egypt, International Labor Organization and International Monetary Fund","Unemployment refers to a state when an individual of working age who is willing and able to work remains without a job for the period under consideration. As such persons falling outside the purview of Labour force, such as students or retired persons are not considered as part of the unemployed population, even though they may not be engaged in any economic activity",2019,Unemployment rate,"Data forecasted using simple linear regression method, IMF forecast rates and historical trends are referred for future growth rates estimation.",Number,1976,10
2.56,"The data has been estimated by GlobalData based on information from 'Central Agency Arab Republic of Egypt, International Labor Organization and International Monetary Fund'. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Central Agency Arab Republic of Egypt, International Labor Organization and International Monetary Fund","Unemployment refers to a state when an individual of working age who is willing and able to work remains without a job for the period under consideration. As such persons falling outside the purview of Labour force, such as students or retired persons are not considered as part of the unemployed population, even though they may not be engaged in any economic activity",2019,Unemployment rate,"Data forecasted using simple linear regression method, IMF forecast rates and historical trends are referred for future growth rates estimation.",Number,1975,10
2.40,"The data has been estimated by GlobalData based on information from 'Central Agency Arab Republic of Egypt, International Labor Organization and International Monetary Fund'. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Central Agency Arab Republic of Egypt, International Labor Organization and International Monetary Fund","Unemployment refers to a state when an individual of working age who is willing and able to work remains without a job for the period under consideration. As such persons falling outside the purview of Labour force, such as students or retired persons are not considered as part of the unemployed population, even though they may not be engaged in any economic activity",2019,Unemployment rate,"Data forecasted using simple linear regression method, IMF forecast rates and historical trends are referred for future growth rates estimation.",Number,1970,10
2.29,"The data has been estimated by GlobalData based on information from 'Central Agency Arab Republic of Egypt, International Labor Organization and International Monetary Fund'. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Central Agency Arab Republic of Egypt, International Labor Organization and International Monetary Fund","Unemployment refers to a state when an individual of working age who is willing and able to work remains without a job for the period under consideration. As such persons falling outside the purview of Labour force, such as students or retired persons are not considered as part of the unemployed population, even though they may not be engaged in any economic activity",2019,Unemployment rate,"Data forecasted using simple linear regression method, IMF forecast rates and historical trends are referred for future growth rates estimation.",Number,1974,10
1.82,"The data has been estimated by GlobalData based on information from 'Central Agency Arab Republic of Egypt, International Labor Organization and International Monetary Fund'. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Central Agency Arab Republic of Egypt, International Labor Organization and International Monetary Fund","Unemployment refers to a state when an individual of working age who is willing and able to work remains without a job for the period under consideration. As such persons falling outside the purview of Labour force, such as students or retired persons are not considered as part of the unemployed population, even though they may not be engaged in any economic activity",2019,Unemployment rate,"Data forecasted using simple linear regression method, IMF forecast rates and historical trends are referred for future growth rates estimation.",Number,1971,10
1.71,"The data has been estimated by GlobalData based on information from 'Central Agency Arab Republic of Egypt, International Labor Organization and International Monetary Fund'. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Central Agency Arab Republic of Egypt, International Labor Organization and International Monetary Fund","Unemployment refers to a state when an individual of working age who is willing and able to work remains without a job for the period under consideration. As such persons falling outside the purview of Labour force, such as students or retired persons are not considered as part of the unemployed population, even though they may not be engaged in any economic activity",2019,Unemployment rate,"Data forecasted using simple linear regression method, IMF forecast rates and historical trends are referred for future growth rates estimation.",Number,1973,10
1.52,"The data has been estimated by GlobalData based on information from 'Central Agency Arab Republic of Egypt, International Labor Organization and International Monetary Fund'. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Central Agency Arab Republic of Egypt, International Labor Organization and International Monetary Fund","Unemployment refers to a state when an individual of working age who is willing and able to work remains without a job for the period under consideration. As such persons falling outside the purview of Labour force, such as students or retired persons are not considered as part of the unemployed population, even though they may not be engaged in any economic activity",2019,Unemployment rate,"Data forecasted using simple linear regression method, IMF forecast rates and historical trends are referred for future growth rates estimation.",Number,1972,10
,"The data has been estimated by GlobalData based on information from 'Central Agency Arab Republic of Egypt, International Labor Organization and International Monetary Fund'. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Central Agency Arab Republic of Egypt, International Labor Organization and International Monetary Fund","Unemployment refers to a state when an individual of working age who is willing and able to work remains without a job for the period under consideration. As such persons falling outside the purview of Labour force, such as students or retired persons are not considered as part of the unemployed population, even though they may not be engaged in any economic activity",2019,Unemployment rate,"Data forecasted using simple linear regression method, IMF forecast rates and historical trends are referred for future growth rates estimation.",Number,1969,10
,"The data has been estimated by GlobalData based on information from 'Central Agency Arab Republic of Egypt, International Labor Organization and International Monetary Fund'. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Central Agency Arab Republic of Egypt, International Labor Organization and International Monetary Fund","Unemployment refers to a state when an individual of working age who is willing and able to work remains without a job for the period under consideration. As such persons falling outside the purview of Labour force, such as students or retired persons are not considered as part of the unemployed population, even though they may not be engaged in any economic activity",2019,Unemployment rate,"Data forecasted using simple linear regression method, IMF forecast rates and historical trends are referred for future growth rates estimation.",Number,1968,10
,"The data has been estimated by GlobalData based on information from 'Central Agency Arab Republic of Egypt, International Labor Organization and International Monetary Fund'. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Central Agency Arab Republic of Egypt, International Labor Organization and International Monetary Fund","Unemployment refers to a state when an individual of working age who is willing and able to work remains without a job for the period under consideration. As such persons falling outside the purview of Labour force, such as students or retired persons are not considered as part of the unemployed population, even though they may not be engaged in any economic activity",2019,Unemployment rate,"Data forecasted using simple linear regression method, IMF forecast rates and historical trends are referred for future growth rates estimation.",Number,1967,10
,"The data has been estimated by GlobalData based on information from 'Central Agency Arab Republic of Egypt, International Labor Organization and International Monetary Fund'. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Central Agency Arab Republic of Egypt, International Labor Organization and International Monetary Fund","Unemployment refers to a state when an individual of working age who is willing and able to work remains without a job for the period under consideration. As such persons falling outside the purview of Labour force, such as students or retired persons are not considered as part of the unemployed population, even though they may not be engaged in any economic activity",2019,Unemployment rate,"Data forecasted using simple linear regression method, IMF forecast rates and historical trends are referred for future growth rates estimation.",Number,1966,10
,"The data has been estimated by GlobalData based on information from 'Central Agency Arab Republic of Egypt, International Labor Organization and International Monetary Fund'. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Central Agency Arab Republic of Egypt, International Labor Organization and International Monetary Fund","Unemployment refers to a state when an individual of working age who is willing and able to work remains without a job for the period under consideration. As such persons falling outside the purview of Labour force, such as students or retired persons are not considered as part of the unemployed population, even though they may not be engaged in any economic activity",2019,Unemployment rate,"Data forecasted using simple linear regression method, IMF forecast rates and historical trends are referred for future growth rates estimation.",Number,1965,10
,"The data has been estimated by GlobalData based on information from 'Central Agency Arab Republic of Egypt, International Labor Organization and International Monetary Fund'. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Central Agency Arab Republic of Egypt, International Labor Organization and International Monetary Fund","Unemployment refers to a state when an individual of working age who is willing and able to work remains without a job for the period under consideration. As such persons falling outside the purview of Labour force, such as students or retired persons are not considered as part of the unemployed population, even though they may not be engaged in any economic activity",2019,Unemployment rate,"Data forecasted using simple linear regression method, IMF forecast rates and historical trends are referred for future growth rates estimation.",Number,1964,10
,"The data has been estimated by GlobalData based on information from 'Central Agency Arab Republic of Egypt, International Labor Organization and International Monetary Fund'. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Central Agency Arab Republic of Egypt, International Labor Organization and International Monetary Fund","Unemployment refers to a state when an individual of working age who is willing and able to work remains without a job for the period under consideration. As such persons falling outside the purview of Labour force, such as students or retired persons are not considered as part of the unemployed population, even though they may not be engaged in any economic activity",2019,Unemployment rate,"Data forecasted using simple linear regression method, IMF forecast rates and historical trends are referred for future growth rates estimation.",Number,1963,10
,"The data has been estimated by GlobalData based on information from 'Central Agency Arab Republic of Egypt, International Labor Organization and International Monetary Fund'. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Central Agency Arab Republic of Egypt, International Labor Organization and International Monetary Fund","Unemployment refers to a state when an individual of working age who is willing and able to work remains without a job for the period under consideration. As such persons falling outside the purview of Labour force, such as students or retired persons are not considered as part of the unemployed population, even though they may not be engaged in any economic activity",2019,Unemployment rate,"Data forecasted using simple linear regression method, IMF forecast rates and historical trends are referred for future growth rates estimation.",Number,1962,10
,"The data has been estimated by GlobalData based on information from 'Central Agency Arab Republic of Egypt, International Labor Organization and International Monetary Fund'. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Central Agency Arab Republic of Egypt, International Labor Organization and International Monetary Fund","Unemployment refers to a state when an individual of working age who is willing and able to work remains without a job for the period under consideration. As such persons falling outside the purview of Labour force, such as students or retired persons are not considered as part of the unemployed population, even though they may not be engaged in any economic activity",2019,Unemployment rate,"Data forecasted using simple linear regression method, IMF forecast rates and historical trends are referred for future growth rates estimation.",Number,1961,10
,"The data has been estimated by GlobalData based on information from 'Central Agency Arab Republic of Egypt, International Labor Organization and International Monetary Fund'. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,"GlobalData analysis based on information from Central Agency Arab Republic of Egypt, International Labor Organization and International Monetary Fund","Unemployment refers to a state when an individual of working age who is willing and able to work remains without a job for the period under consideration. As such persons falling outside the purview of Labour force, such as students or retired persons are not considered as part of the unemployed population, even though they may not be engaged in any economic activity",2019,Unemployment rate,"Data forecasted using simple linear regression method, IMF forecast rates and historical trends are referred for future growth rates estimation.",Number,1960,10
