!DownloadDisplay,Copyright,Country,Dataset (Source/Database Name),Definition,Forecast Starts From,Indicators,Methodology Notes,Quantity,Year,Min. Sort order
5.25%,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Construction represents the economic activities of general construction and special trade construction for buildings and civil engineering, building installation and building completion. It includes new work, repair, additions and alterations, the erection of prefabricated buildings or structures on the site and also construction of a temporary nature.General construction is the construction of entire dwellings, office buildings, stores and other public and utility buildings, farm buildings etc., or the construction of heavy constructions such as motorways, streets, bridges, tunnels, railways, airfields, harbours and other water projects, irrigation systems, sewerage systems, industrial facilities, pipelines and electric lines, sports facilities etc.Special trade construction includes the construction of parts of buildings and civil engineering works or preparation therefor. It is usually specialized in one aspect common to different structures, requiring specialized skills or equipment. Activities such as pile-driving, foundation work, water well drilling, carcass work, concrete work, bricklaying, stone setting, scaffolding, roof covering etc., are covered. The Data is given in Current Prices in Local Currency.", ,Real GVA growth: construction, ,Number,1973,98
5.02%,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Construction represents the economic activities of general construction and special trade construction for buildings and civil engineering, building installation and building completion. It includes new work, repair, additions and alterations, the erection of prefabricated buildings or structures on the site and also construction of a temporary nature.General construction is the construction of entire dwellings, office buildings, stores and other public and utility buildings, farm buildings etc., or the construction of heavy constructions such as motorways, streets, bridges, tunnels, railways, airfields, harbours and other water projects, irrigation systems, sewerage systems, industrial facilities, pipelines and electric lines, sports facilities etc.Special trade construction includes the construction of parts of buildings and civil engineering works or preparation therefor. It is usually specialized in one aspect common to different structures, requiring specialized skills or equipment. Activities such as pile-driving, foundation work, water well drilling, carcass work, concrete work, bricklaying, stone setting, scaffolding, roof covering etc., are covered. The Data is given in Current Prices in Local Currency.", ,Real GVA growth: construction, ,Number,1983,98
5.00%,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Construction represents the economic activities of general construction and special trade construction for buildings and civil engineering, building installation and building completion. It includes new work, repair, additions and alterations, the erection of prefabricated buildings or structures on the site and also construction of a temporary nature.General construction is the construction of entire dwellings, office buildings, stores and other public and utility buildings, farm buildings etc., or the construction of heavy constructions such as motorways, streets, bridges, tunnels, railways, airfields, harbours and other water projects, irrigation systems, sewerage systems, industrial facilities, pipelines and electric lines, sports facilities etc.Special trade construction includes the construction of parts of buildings and civil engineering works or preparation therefor. It is usually specialized in one aspect common to different structures, requiring specialized skills or equipment. Activities such as pile-driving, foundation work, water well drilling, carcass work, concrete work, bricklaying, stone setting, scaffolding, roof covering etc., are covered. The Data is given in Current Prices in Local Currency.", ,Real GVA growth: construction, ,Number,2005,98
4.24%,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Construction represents the economic activities of general construction and special trade construction for buildings and civil engineering, building installation and building completion. It includes new work, repair, additions and alterations, the erection of prefabricated buildings or structures on the site and also construction of a temporary nature.General construction is the construction of entire dwellings, office buildings, stores and other public and utility buildings, farm buildings etc., or the construction of heavy constructions such as motorways, streets, bridges, tunnels, railways, airfields, harbours and other water projects, irrigation systems, sewerage systems, industrial facilities, pipelines and electric lines, sports facilities etc.Special trade construction includes the construction of parts of buildings and civil engineering works or preparation therefor. It is usually specialized in one aspect common to different structures, requiring specialized skills or equipment. Activities such as pile-driving, foundation work, water well drilling, carcass work, concrete work, bricklaying, stone setting, scaffolding, roof covering etc., are covered. The Data is given in Current Prices in Local Currency.", ,Real GVA growth: construction, ,Number,2004,98
4.10%,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Construction represents the economic activities of general construction and special trade construction for buildings and civil engineering, building installation and building completion. It includes new work, repair, additions and alterations, the erection of prefabricated buildings or structures on the site and also construction of a temporary nature.General construction is the construction of entire dwellings, office buildings, stores and other public and utility buildings, farm buildings etc., or the construction of heavy constructions such as motorways, streets, bridges, tunnels, railways, airfields, harbours and other water projects, irrigation systems, sewerage systems, industrial facilities, pipelines and electric lines, sports facilities etc.Special trade construction includes the construction of parts of buildings and civil engineering works or preparation therefor. It is usually specialized in one aspect common to different structures, requiring specialized skills or equipment. Activities such as pile-driving, foundation work, water well drilling, carcass work, concrete work, bricklaying, stone setting, scaffolding, roof covering etc., are covered. The Data is given in Current Prices in Local Currency.", ,Real GVA growth: construction, ,Number,1994,98
4.00%,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Construction represents the economic activities of general construction and special trade construction for buildings and civil engineering, building installation and building completion. It includes new work, repair, additions and alterations, the erection of prefabricated buildings or structures on the site and also construction of a temporary nature.General construction is the construction of entire dwellings, office buildings, stores and other public and utility buildings, farm buildings etc., or the construction of heavy constructions such as motorways, streets, bridges, tunnels, railways, airfields, harbours and other water projects, irrigation systems, sewerage systems, industrial facilities, pipelines and electric lines, sports facilities etc.Special trade construction includes the construction of parts of buildings and civil engineering works or preparation therefor. It is usually specialized in one aspect common to different structures, requiring specialized skills or equipment. Activities such as pile-driving, foundation work, water well drilling, carcass work, concrete work, bricklaying, stone setting, scaffolding, roof covering etc., are covered. The Data is given in Current Prices in Local Currency.", ,Real GVA growth: construction, ,Number,1999,98
3.99%,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Construction represents the economic activities of general construction and special trade construction for buildings and civil engineering, building installation and building completion. It includes new work, repair, additions and alterations, the erection of prefabricated buildings or structures on the site and also construction of a temporary nature.General construction is the construction of entire dwellings, office buildings, stores and other public and utility buildings, farm buildings etc., or the construction of heavy constructions such as motorways, streets, bridges, tunnels, railways, airfields, harbours and other water projects, irrigation systems, sewerage systems, industrial facilities, pipelines and electric lines, sports facilities etc.Special trade construction includes the construction of parts of buildings and civil engineering works or preparation therefor. It is usually specialized in one aspect common to different structures, requiring specialized skills or equipment. Activities such as pile-driving, foundation work, water well drilling, carcass work, concrete work, bricklaying, stone setting, scaffolding, roof covering etc., are covered. The Data is given in Current Prices in Local Currency.", ,Real GVA growth: construction, ,Number,1986,98
3.81%,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Construction represents the economic activities of general construction and special trade construction for buildings and civil engineering, building installation and building completion. It includes new work, repair, additions and alterations, the erection of prefabricated buildings or structures on the site and also construction of a temporary nature.General construction is the construction of entire dwellings, office buildings, stores and other public and utility buildings, farm buildings etc., or the construction of heavy constructions such as motorways, streets, bridges, tunnels, railways, airfields, harbours and other water projects, irrigation systems, sewerage systems, industrial facilities, pipelines and electric lines, sports facilities etc.Special trade construction includes the construction of parts of buildings and civil engineering works or preparation therefor. It is usually specialized in one aspect common to different structures, requiring specialized skills or equipment. Activities such as pile-driving, foundation work, water well drilling, carcass work, concrete work, bricklaying, stone setting, scaffolding, roof covering etc., are covered. The Data is given in Current Prices in Local Currency.", ,Real GVA growth: construction, ,Number,1985,98
3.71%,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Construction represents the economic activities of general construction and special trade construction for buildings and civil engineering, building installation and building completion. It includes new work, repair, additions and alterations, the erection of prefabricated buildings or structures on the site and also construction of a temporary nature.General construction is the construction of entire dwellings, office buildings, stores and other public and utility buildings, farm buildings etc., or the construction of heavy constructions such as motorways, streets, bridges, tunnels, railways, airfields, harbours and other water projects, irrigation systems, sewerage systems, industrial facilities, pipelines and electric lines, sports facilities etc.Special trade construction includes the construction of parts of buildings and civil engineering works or preparation therefor. It is usually specialized in one aspect common to different structures, requiring specialized skills or equipment. Activities such as pile-driving, foundation work, water well drilling, carcass work, concrete work, bricklaying, stone setting, scaffolding, roof covering etc., are covered. The Data is given in Current Prices in Local Currency.", ,Real GVA growth: construction, ,Number,2013,98
3.67%,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Construction represents the economic activities of general construction and special trade construction for buildings and civil engineering, building installation and building completion. It includes new work, repair, additions and alterations, the erection of prefabricated buildings or structures on the site and also construction of a temporary nature.General construction is the construction of entire dwellings, office buildings, stores and other public and utility buildings, farm buildings etc., or the construction of heavy constructions such as motorways, streets, bridges, tunnels, railways, airfields, harbours and other water projects, irrigation systems, sewerage systems, industrial facilities, pipelines and electric lines, sports facilities etc.Special trade construction includes the construction of parts of buildings and civil engineering works or preparation therefor. It is usually specialized in one aspect common to different structures, requiring specialized skills or equipment. Activities such as pile-driving, foundation work, water well drilling, carcass work, concrete work, bricklaying, stone setting, scaffolding, roof covering etc., are covered. The Data is given in Current Prices in Local Currency.", ,Real GVA growth: construction, ,Number,2011,98
3.30%,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Construction represents the economic activities of general construction and special trade construction for buildings and civil engineering, building installation and building completion. It includes new work, repair, additions and alterations, the erection of prefabricated buildings or structures on the site and also construction of a temporary nature.General construction is the construction of entire dwellings, office buildings, stores and other public and utility buildings, farm buildings etc., or the construction of heavy constructions such as motorways, streets, bridges, tunnels, railways, airfields, harbours and other water projects, irrigation systems, sewerage systems, industrial facilities, pipelines and electric lines, sports facilities etc.Special trade construction includes the construction of parts of buildings and civil engineering works or preparation therefor. It is usually specialized in one aspect common to different structures, requiring specialized skills or equipment. Activities such as pile-driving, foundation work, water well drilling, carcass work, concrete work, bricklaying, stone setting, scaffolding, roof covering etc., are covered. The Data is given in Current Prices in Local Currency.", ,Real GVA growth: construction, ,Number,2012,98
3.07%,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Construction represents the economic activities of general construction and special trade construction for buildings and civil engineering, building installation and building completion. It includes new work, repair, additions and alterations, the erection of prefabricated buildings or structures on the site and also construction of a temporary nature.General construction is the construction of entire dwellings, office buildings, stores and other public and utility buildings, farm buildings etc., or the construction of heavy constructions such as motorways, streets, bridges, tunnels, railways, airfields, harbours and other water projects, irrigation systems, sewerage systems, industrial facilities, pipelines and electric lines, sports facilities etc.Special trade construction includes the construction of parts of buildings and civil engineering works or preparation therefor. It is usually specialized in one aspect common to different structures, requiring specialized skills or equipment. Activities such as pile-driving, foundation work, water well drilling, carcass work, concrete work, bricklaying, stone setting, scaffolding, roof covering etc., are covered. The Data is given in Current Prices in Local Currency.", ,Real GVA growth: construction, ,Number,1992,98
2.11%,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Construction represents the economic activities of general construction and special trade construction for buildings and civil engineering, building installation and building completion. It includes new work, repair, additions and alterations, the erection of prefabricated buildings or structures on the site and also construction of a temporary nature.General construction is the construction of entire dwellings, office buildings, stores and other public and utility buildings, farm buildings etc., or the construction of heavy constructions such as motorways, streets, bridges, tunnels, railways, airfields, harbours and other water projects, irrigation systems, sewerage systems, industrial facilities, pipelines and electric lines, sports facilities etc.Special trade construction includes the construction of parts of buildings and civil engineering works or preparation therefor. It is usually specialized in one aspect common to different structures, requiring specialized skills or equipment. Activities such as pile-driving, foundation work, water well drilling, carcass work, concrete work, bricklaying, stone setting, scaffolding, roof covering etc., are covered. The Data is given in Current Prices in Local Currency.", ,Real GVA growth: construction, ,Number,2002,98
2.09%,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Construction represents the economic activities of general construction and special trade construction for buildings and civil engineering, building installation and building completion. It includes new work, repair, additions and alterations, the erection of prefabricated buildings or structures on the site and also construction of a temporary nature.General construction is the construction of entire dwellings, office buildings, stores and other public and utility buildings, farm buildings etc., or the construction of heavy constructions such as motorways, streets, bridges, tunnels, railways, airfields, harbours and other water projects, irrigation systems, sewerage systems, industrial facilities, pipelines and electric lines, sports facilities etc.Special trade construction includes the construction of parts of buildings and civil engineering works or preparation therefor. It is usually specialized in one aspect common to different structures, requiring specialized skills or equipment. Activities such as pile-driving, foundation work, water well drilling, carcass work, concrete work, bricklaying, stone setting, scaffolding, roof covering etc., are covered. The Data is given in Current Prices in Local Currency.", ,Real GVA growth: construction, ,Number,2001,98
2.00%,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Construction represents the economic activities of general construction and special trade construction for buildings and civil engineering, building installation and building completion. It includes new work, repair, additions and alterations, the erection of prefabricated buildings or structures on the site and also construction of a temporary nature.General construction is the construction of entire dwellings, office buildings, stores and other public and utility buildings, farm buildings etc., or the construction of heavy constructions such as motorways, streets, bridges, tunnels, railways, airfields, harbours and other water projects, irrigation systems, sewerage systems, industrial facilities, pipelines and electric lines, sports facilities etc.Special trade construction includes the construction of parts of buildings and civil engineering works or preparation therefor. It is usually specialized in one aspect common to different structures, requiring specialized skills or equipment. Activities such as pile-driving, foundation work, water well drilling, carcass work, concrete work, bricklaying, stone setting, scaffolding, roof covering etc., are covered. The Data is given in Current Prices in Local Currency.", ,Real GVA growth: construction, ,Number,2000,98
1.59%,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Construction represents the economic activities of general construction and special trade construction for buildings and civil engineering, building installation and building completion. It includes new work, repair, additions and alterations, the erection of prefabricated buildings or structures on the site and also construction of a temporary nature.General construction is the construction of entire dwellings, office buildings, stores and other public and utility buildings, farm buildings etc., or the construction of heavy constructions such as motorways, streets, bridges, tunnels, railways, airfields, harbours and other water projects, irrigation systems, sewerage systems, industrial facilities, pipelines and electric lines, sports facilities etc.Special trade construction includes the construction of parts of buildings and civil engineering works or preparation therefor. It is usually specialized in one aspect common to different structures, requiring specialized skills or equipment. Activities such as pile-driving, foundation work, water well drilling, carcass work, concrete work, bricklaying, stone setting, scaffolding, roof covering etc., are covered. The Data is given in Current Prices in Local Currency.", ,Real GVA growth: construction, ,Number,1981,98
0.96%,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Construction represents the economic activities of general construction and special trade construction for buildings and civil engineering, building installation and building completion. It includes new work, repair, additions and alterations, the erection of prefabricated buildings or structures on the site and also construction of a temporary nature.General construction is the construction of entire dwellings, office buildings, stores and other public and utility buildings, farm buildings etc., or the construction of heavy constructions such as motorways, streets, bridges, tunnels, railways, airfields, harbours and other water projects, irrigation systems, sewerage systems, industrial facilities, pipelines and electric lines, sports facilities etc.Special trade construction includes the construction of parts of buildings and civil engineering works or preparation therefor. It is usually specialized in one aspect common to different structures, requiring specialized skills or equipment. Activities such as pile-driving, foundation work, water well drilling, carcass work, concrete work, bricklaying, stone setting, scaffolding, roof covering etc., are covered. The Data is given in Current Prices in Local Currency.", ,Real GVA growth: construction, ,Number,1993,98
0.62%,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Construction represents the economic activities of general construction and special trade construction for buildings and civil engineering, building installation and building completion. It includes new work, repair, additions and alterations, the erection of prefabricated buildings or structures on the site and also construction of a temporary nature.General construction is the construction of entire dwellings, office buildings, stores and other public and utility buildings, farm buildings etc., or the construction of heavy constructions such as motorways, streets, bridges, tunnels, railways, airfields, harbours and other water projects, irrigation systems, sewerage systems, industrial facilities, pipelines and electric lines, sports facilities etc.Special trade construction includes the construction of parts of buildings and civil engineering works or preparation therefor. It is usually specialized in one aspect common to different structures, requiring specialized skills or equipment. Activities such as pile-driving, foundation work, water well drilling, carcass work, concrete work, bricklaying, stone setting, scaffolding, roof covering etc., are covered. The Data is given in Current Prices in Local Currency.", ,Real GVA growth: construction, ,Number,1972,98
0.09%,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Construction represents the economic activities of general construction and special trade construction for buildings and civil engineering, building installation and building completion. It includes new work, repair, additions and alterations, the erection of prefabricated buildings or structures on the site and also construction of a temporary nature.General construction is the construction of entire dwellings, office buildings, stores and other public and utility buildings, farm buildings etc., or the construction of heavy constructions such as motorways, streets, bridges, tunnels, railways, airfields, harbours and other water projects, irrigation systems, sewerage systems, industrial facilities, pipelines and electric lines, sports facilities etc.Special trade construction includes the construction of parts of buildings and civil engineering works or preparation therefor. It is usually specialized in one aspect common to different structures, requiring specialized skills or equipment. Activities such as pile-driving, foundation work, water well drilling, carcass work, concrete work, bricklaying, stone setting, scaffolding, roof covering etc., are covered. The Data is given in Current Prices in Local Currency.", ,Real GVA growth: construction, ,Number,1971,98
,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Construction represents the economic activities of general construction and special trade construction for buildings and civil engineering, building installation and building completion. It includes new work, repair, additions and alterations, the erection of prefabricated buildings or structures on the site and also construction of a temporary nature.General construction is the construction of entire dwellings, office buildings, stores and other public and utility buildings, farm buildings etc., or the construction of heavy constructions such as motorways, streets, bridges, tunnels, railways, airfields, harbours and other water projects, irrigation systems, sewerage systems, industrial facilities, pipelines and electric lines, sports facilities etc.Special trade construction includes the construction of parts of buildings and civil engineering works or preparation therefor. It is usually specialized in one aspect common to different structures, requiring specialized skills or equipment. Activities such as pile-driving, foundation work, water well drilling, carcass work, concrete work, bricklaying, stone setting, scaffolding, roof covering etc., are covered. The Data is given in Current Prices in Local Currency.", ,Real GVA growth: construction, ,Number,2025,98
,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Construction represents the economic activities of general construction and special trade construction for buildings and civil engineering, building installation and building completion. It includes new work, repair, additions and alterations, the erection of prefabricated buildings or structures on the site and also construction of a temporary nature.General construction is the construction of entire dwellings, office buildings, stores and other public and utility buildings, farm buildings etc., or the construction of heavy constructions such as motorways, streets, bridges, tunnels, railways, airfields, harbours and other water projects, irrigation systems, sewerage systems, industrial facilities, pipelines and electric lines, sports facilities etc.Special trade construction includes the construction of parts of buildings and civil engineering works or preparation therefor. It is usually specialized in one aspect common to different structures, requiring specialized skills or equipment. Activities such as pile-driving, foundation work, water well drilling, carcass work, concrete work, bricklaying, stone setting, scaffolding, roof covering etc., are covered. The Data is given in Current Prices in Local Currency.", ,Real GVA growth: construction, ,Number,2024,98
,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Construction represents the economic activities of general construction and special trade construction for buildings and civil engineering, building installation and building completion. It includes new work, repair, additions and alterations, the erection of prefabricated buildings or structures on the site and also construction of a temporary nature.General construction is the construction of entire dwellings, office buildings, stores and other public and utility buildings, farm buildings etc., or the construction of heavy constructions such as motorways, streets, bridges, tunnels, railways, airfields, harbours and other water projects, irrigation systems, sewerage systems, industrial facilities, pipelines and electric lines, sports facilities etc.Special trade construction includes the construction of parts of buildings and civil engineering works or preparation therefor. It is usually specialized in one aspect common to different structures, requiring specialized skills or equipment. Activities such as pile-driving, foundation work, water well drilling, carcass work, concrete work, bricklaying, stone setting, scaffolding, roof covering etc., are covered. The Data is given in Current Prices in Local Currency.", ,Real GVA growth: construction, ,Number,2023,98
,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Construction represents the economic activities of general construction and special trade construction for buildings and civil engineering, building installation and building completion. It includes new work, repair, additions and alterations, the erection of prefabricated buildings or structures on the site and also construction of a temporary nature.General construction is the construction of entire dwellings, office buildings, stores and other public and utility buildings, farm buildings etc., or the construction of heavy constructions such as motorways, streets, bridges, tunnels, railways, airfields, harbours and other water projects, irrigation systems, sewerage systems, industrial facilities, pipelines and electric lines, sports facilities etc.Special trade construction includes the construction of parts of buildings and civil engineering works or preparation therefor. It is usually specialized in one aspect common to different structures, requiring specialized skills or equipment. Activities such as pile-driving, foundation work, water well drilling, carcass work, concrete work, bricklaying, stone setting, scaffolding, roof covering etc., are covered. The Data is given in Current Prices in Local Currency.", ,Real GVA growth: construction, ,Number,2022,98
,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Construction represents the economic activities of general construction and special trade construction for buildings and civil engineering, building installation and building completion. It includes new work, repair, additions and alterations, the erection of prefabricated buildings or structures on the site and also construction of a temporary nature.General construction is the construction of entire dwellings, office buildings, stores and other public and utility buildings, farm buildings etc., or the construction of heavy constructions such as motorways, streets, bridges, tunnels, railways, airfields, harbours and other water projects, irrigation systems, sewerage systems, industrial facilities, pipelines and electric lines, sports facilities etc.Special trade construction includes the construction of parts of buildings and civil engineering works or preparation therefor. It is usually specialized in one aspect common to different structures, requiring specialized skills or equipment. Activities such as pile-driving, foundation work, water well drilling, carcass work, concrete work, bricklaying, stone setting, scaffolding, roof covering etc., are covered. The Data is given in Current Prices in Local Currency.", ,Real GVA growth: construction, ,Number,2021,98
,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Construction represents the economic activities of general construction and special trade construction for buildings and civil engineering, building installation and building completion. It includes new work, repair, additions and alterations, the erection of prefabricated buildings or structures on the site and also construction of a temporary nature.General construction is the construction of entire dwellings, office buildings, stores and other public and utility buildings, farm buildings etc., or the construction of heavy constructions such as motorways, streets, bridges, tunnels, railways, airfields, harbours and other water projects, irrigation systems, sewerage systems, industrial facilities, pipelines and electric lines, sports facilities etc.Special trade construction includes the construction of parts of buildings and civil engineering works or preparation therefor. It is usually specialized in one aspect common to different structures, requiring specialized skills or equipment. Activities such as pile-driving, foundation work, water well drilling, carcass work, concrete work, bricklaying, stone setting, scaffolding, roof covering etc., are covered. The Data is given in Current Prices in Local Currency.", ,Real GVA growth: construction, ,Number,2020,98
,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Construction represents the economic activities of general construction and special trade construction for buildings and civil engineering, building installation and building completion. It includes new work, repair, additions and alterations, the erection of prefabricated buildings or structures on the site and also construction of a temporary nature.General construction is the construction of entire dwellings, office buildings, stores and other public and utility buildings, farm buildings etc., or the construction of heavy constructions such as motorways, streets, bridges, tunnels, railways, airfields, harbours and other water projects, irrigation systems, sewerage systems, industrial facilities, pipelines and electric lines, sports facilities etc.Special trade construction includes the construction of parts of buildings and civil engineering works or preparation therefor. It is usually specialized in one aspect common to different structures, requiring specialized skills or equipment. Activities such as pile-driving, foundation work, water well drilling, carcass work, concrete work, bricklaying, stone setting, scaffolding, roof covering etc., are covered. The Data is given in Current Prices in Local Currency.", ,Real GVA growth: construction, ,Number,2019,98
,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Construction represents the economic activities of general construction and special trade construction for buildings and civil engineering, building installation and building completion. It includes new work, repair, additions and alterations, the erection of prefabricated buildings or structures on the site and also construction of a temporary nature.General construction is the construction of entire dwellings, office buildings, stores and other public and utility buildings, farm buildings etc., or the construction of heavy constructions such as motorways, streets, bridges, tunnels, railways, airfields, harbours and other water projects, irrigation systems, sewerage systems, industrial facilities, pipelines and electric lines, sports facilities etc.Special trade construction includes the construction of parts of buildings and civil engineering works or preparation therefor. It is usually specialized in one aspect common to different structures, requiring specialized skills or equipment. Activities such as pile-driving, foundation work, water well drilling, carcass work, concrete work, bricklaying, stone setting, scaffolding, roof covering etc., are covered. The Data is given in Current Prices in Local Currency.", ,Real GVA growth: construction, ,Number,2018,98
,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Construction represents the economic activities of general construction and special trade construction for buildings and civil engineering, building installation and building completion. It includes new work, repair, additions and alterations, the erection of prefabricated buildings or structures on the site and also construction of a temporary nature.General construction is the construction of entire dwellings, office buildings, stores and other public and utility buildings, farm buildings etc., or the construction of heavy constructions such as motorways, streets, bridges, tunnels, railways, airfields, harbours and other water projects, irrigation systems, sewerage systems, industrial facilities, pipelines and electric lines, sports facilities etc.Special trade construction includes the construction of parts of buildings and civil engineering works or preparation therefor. It is usually specialized in one aspect common to different structures, requiring specialized skills or equipment. Activities such as pile-driving, foundation work, water well drilling, carcass work, concrete work, bricklaying, stone setting, scaffolding, roof covering etc., are covered. The Data is given in Current Prices in Local Currency.", ,Real GVA growth: construction, ,Number,1970,98
