!DownloadDisplay,Copyright,Country,Dataset (Source/Database Name),Definition,Forecast Starts From,Indicators,Methodology Notes,Quantity,Year,Min. Sort order
,"Historical data has been sourced from 'Central Bank of Egypt' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Bank of Egypt,"Data refers to budget surplus or deficit as percent of GDP. The indicator is calculated as the difference between total revenue and total expenditure, including capital expenditure (in particular, gross fixed capital formation). A positive figure indicates a surplus and a negative figure indicates a deficit",2019,Public sector finances: budget surplus/deficit (% of GDP),Forecast data has been derived using the trends of General government net lending/borrowing and Nominal GDP USD. Historical data has been directly sourced from NSOs.,Number,1980,170
,"Historical data has been sourced from 'Central Bank of Egypt' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Bank of Egypt,"Data refers to budget surplus or deficit as percent of GDP. The indicator is calculated as the difference between total revenue and total expenditure, including capital expenditure (in particular, gross fixed capital formation). A positive figure indicates a surplus and a negative figure indicates a deficit",2019,Public sector finances: budget surplus/deficit (% of GDP),Forecast data has been derived using the trends of General government net lending/borrowing and Nominal GDP USD. Historical data has been directly sourced from NSOs.,Number,1979,170
,"Historical data has been sourced from 'Central Bank of Egypt' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Bank of Egypt,"Data refers to budget surplus or deficit as percent of GDP. The indicator is calculated as the difference between total revenue and total expenditure, including capital expenditure (in particular, gross fixed capital formation). A positive figure indicates a surplus and a negative figure indicates a deficit",2019,Public sector finances: budget surplus/deficit (% of GDP),Forecast data has been derived using the trends of General government net lending/borrowing and Nominal GDP USD. Historical data has been directly sourced from NSOs.,Number,1978,170
,"Historical data has been sourced from 'Central Bank of Egypt' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Bank of Egypt,"Data refers to budget surplus or deficit as percent of GDP. The indicator is calculated as the difference between total revenue and total expenditure, including capital expenditure (in particular, gross fixed capital formation). A positive figure indicates a surplus and a negative figure indicates a deficit",2019,Public sector finances: budget surplus/deficit (% of GDP),Forecast data has been derived using the trends of General government net lending/borrowing and Nominal GDP USD. Historical data has been directly sourced from NSOs.,Number,1977,170
,"Historical data has been sourced from 'Central Bank of Egypt' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Bank of Egypt,"Data refers to budget surplus or deficit as percent of GDP. The indicator is calculated as the difference between total revenue and total expenditure, including capital expenditure (in particular, gross fixed capital formation). A positive figure indicates a surplus and a negative figure indicates a deficit",2019,Public sector finances: budget surplus/deficit (% of GDP),Forecast data has been derived using the trends of General government net lending/borrowing and Nominal GDP USD. Historical data has been directly sourced from NSOs.,Number,1976,170
,"Historical data has been sourced from 'Central Bank of Egypt' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Bank of Egypt,"Data refers to budget surplus or deficit as percent of GDP. The indicator is calculated as the difference between total revenue and total expenditure, including capital expenditure (in particular, gross fixed capital formation). A positive figure indicates a surplus and a negative figure indicates a deficit",2019,Public sector finances: budget surplus/deficit (% of GDP),Forecast data has been derived using the trends of General government net lending/borrowing and Nominal GDP USD. Historical data has been directly sourced from NSOs.,Number,1975,170
,"Historical data has been sourced from 'Central Bank of Egypt' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Bank of Egypt,"Data refers to budget surplus or deficit as percent of GDP. The indicator is calculated as the difference between total revenue and total expenditure, including capital expenditure (in particular, gross fixed capital formation). A positive figure indicates a surplus and a negative figure indicates a deficit",2019,Public sector finances: budget surplus/deficit (% of GDP),Forecast data has been derived using the trends of General government net lending/borrowing and Nominal GDP USD. Historical data has been directly sourced from NSOs.,Number,1974,170
,"Historical data has been sourced from 'Central Bank of Egypt' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Bank of Egypt,"Data refers to budget surplus or deficit as percent of GDP. The indicator is calculated as the difference between total revenue and total expenditure, including capital expenditure (in particular, gross fixed capital formation). A positive figure indicates a surplus and a negative figure indicates a deficit",2019,Public sector finances: budget surplus/deficit (% of GDP),Forecast data has been derived using the trends of General government net lending/borrowing and Nominal GDP USD. Historical data has been directly sourced from NSOs.,Number,1973,170
,"Historical data has been sourced from 'Central Bank of Egypt' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Bank of Egypt,"Data refers to budget surplus or deficit as percent of GDP. The indicator is calculated as the difference between total revenue and total expenditure, including capital expenditure (in particular, gross fixed capital formation). A positive figure indicates a surplus and a negative figure indicates a deficit",2019,Public sector finances: budget surplus/deficit (% of GDP),Forecast data has been derived using the trends of General government net lending/borrowing and Nominal GDP USD. Historical data has been directly sourced from NSOs.,Number,1972,170
,"Historical data has been sourced from 'Central Bank of Egypt' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Bank of Egypt,"Data refers to budget surplus or deficit as percent of GDP. The indicator is calculated as the difference between total revenue and total expenditure, including capital expenditure (in particular, gross fixed capital formation). A positive figure indicates a surplus and a negative figure indicates a deficit",2019,Public sector finances: budget surplus/deficit (% of GDP),Forecast data has been derived using the trends of General government net lending/borrowing and Nominal GDP USD. Historical data has been directly sourced from NSOs.,Number,1971,170
,"Historical data has been sourced from 'Central Bank of Egypt' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Bank of Egypt,"Data refers to budget surplus or deficit as percent of GDP. The indicator is calculated as the difference between total revenue and total expenditure, including capital expenditure (in particular, gross fixed capital formation). A positive figure indicates a surplus and a negative figure indicates a deficit",2019,Public sector finances: budget surplus/deficit (% of GDP),Forecast data has been derived using the trends of General government net lending/borrowing and Nominal GDP USD. Historical data has been directly sourced from NSOs.,Number,1970,170
,"Historical data has been sourced from 'Central Bank of Egypt' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Bank of Egypt,"Data refers to budget surplus or deficit as percent of GDP. The indicator is calculated as the difference between total revenue and total expenditure, including capital expenditure (in particular, gross fixed capital formation). A positive figure indicates a surplus and a negative figure indicates a deficit",2019,Public sector finances: budget surplus/deficit (% of GDP),Forecast data has been derived using the trends of General government net lending/borrowing and Nominal GDP USD. Historical data has been directly sourced from NSOs.,Number,1969,170
,"Historical data has been sourced from 'Central Bank of Egypt' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Bank of Egypt,"Data refers to budget surplus or deficit as percent of GDP. The indicator is calculated as the difference between total revenue and total expenditure, including capital expenditure (in particular, gross fixed capital formation). A positive figure indicates a surplus and a negative figure indicates a deficit",2019,Public sector finances: budget surplus/deficit (% of GDP),Forecast data has been derived using the trends of General government net lending/borrowing and Nominal GDP USD. Historical data has been directly sourced from NSOs.,Number,1968,170
,"Historical data has been sourced from 'Central Bank of Egypt' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Bank of Egypt,"Data refers to budget surplus or deficit as percent of GDP. The indicator is calculated as the difference between total revenue and total expenditure, including capital expenditure (in particular, gross fixed capital formation). A positive figure indicates a surplus and a negative figure indicates a deficit",2019,Public sector finances: budget surplus/deficit (% of GDP),Forecast data has been derived using the trends of General government net lending/borrowing and Nominal GDP USD. Historical data has been directly sourced from NSOs.,Number,1967,170
,"Historical data has been sourced from 'Central Bank of Egypt' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Bank of Egypt,"Data refers to budget surplus or deficit as percent of GDP. The indicator is calculated as the difference between total revenue and total expenditure, including capital expenditure (in particular, gross fixed capital formation). A positive figure indicates a surplus and a negative figure indicates a deficit",2019,Public sector finances: budget surplus/deficit (% of GDP),Forecast data has been derived using the trends of General government net lending/borrowing and Nominal GDP USD. Historical data has been directly sourced from NSOs.,Number,1966,170
,"Historical data has been sourced from 'Central Bank of Egypt' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Bank of Egypt,"Data refers to budget surplus or deficit as percent of GDP. The indicator is calculated as the difference between total revenue and total expenditure, including capital expenditure (in particular, gross fixed capital formation). A positive figure indicates a surplus and a negative figure indicates a deficit",2019,Public sector finances: budget surplus/deficit (% of GDP),Forecast data has been derived using the trends of General government net lending/borrowing and Nominal GDP USD. Historical data has been directly sourced from NSOs.,Number,1965,170
,"Historical data has been sourced from 'Central Bank of Egypt' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Bank of Egypt,"Data refers to budget surplus or deficit as percent of GDP. The indicator is calculated as the difference between total revenue and total expenditure, including capital expenditure (in particular, gross fixed capital formation). A positive figure indicates a surplus and a negative figure indicates a deficit",2019,Public sector finances: budget surplus/deficit (% of GDP),Forecast data has been derived using the trends of General government net lending/borrowing and Nominal GDP USD. Historical data has been directly sourced from NSOs.,Number,1964,170
,"Historical data has been sourced from 'Central Bank of Egypt' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Bank of Egypt,"Data refers to budget surplus or deficit as percent of GDP. The indicator is calculated as the difference between total revenue and total expenditure, including capital expenditure (in particular, gross fixed capital formation). A positive figure indicates a surplus and a negative figure indicates a deficit",2019,Public sector finances: budget surplus/deficit (% of GDP),Forecast data has been derived using the trends of General government net lending/borrowing and Nominal GDP USD. Historical data has been directly sourced from NSOs.,Number,1963,170
,"Historical data has been sourced from 'Central Bank of Egypt' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Bank of Egypt,"Data refers to budget surplus or deficit as percent of GDP. The indicator is calculated as the difference between total revenue and total expenditure, including capital expenditure (in particular, gross fixed capital formation). A positive figure indicates a surplus and a negative figure indicates a deficit",2019,Public sector finances: budget surplus/deficit (% of GDP),Forecast data has been derived using the trends of General government net lending/borrowing and Nominal GDP USD. Historical data has been directly sourced from NSOs.,Number,1962,170
,"Historical data has been sourced from 'Central Bank of Egypt' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Bank of Egypt,"Data refers to budget surplus or deficit as percent of GDP. The indicator is calculated as the difference between total revenue and total expenditure, including capital expenditure (in particular, gross fixed capital formation). A positive figure indicates a surplus and a negative figure indicates a deficit",2019,Public sector finances: budget surplus/deficit (% of GDP),Forecast data has been derived using the trends of General government net lending/borrowing and Nominal GDP USD. Historical data has been directly sourced from NSOs.,Number,1961,170
,"Historical data has been sourced from 'Central Bank of Egypt' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Bank of Egypt,"Data refers to budget surplus or deficit as percent of GDP. The indicator is calculated as the difference between total revenue and total expenditure, including capital expenditure (in particular, gross fixed capital formation). A positive figure indicates a surplus and a negative figure indicates a deficit",2019,Public sector finances: budget surplus/deficit (% of GDP),Forecast data has been derived using the trends of General government net lending/borrowing and Nominal GDP USD. Historical data has been directly sourced from NSOs.,Number,1960,170
