!DownloadDisplay,Copyright,Country,Dataset (Source/Database Name),Definition,Forecast Starts From,Indicators,Methodology Notes,Quantity,Year,Min. Sort order
8.15%,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics ' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics,A consumer price index (CPI) measures changes in the price level of consumer goods and services purchased by households,2019,Consumer price inflation (%),"Data obtained from the above mentioned sources is used to construct a base dataset. For the current year, data is forecasted using the quarterly/monthly series from national statistical organizations and central banks. For later years, multiple forecasts are derived using consensus approach, various smoothing and autoregressive models in the time series framework and the values are benchmarked using data from national and international sources. Final forecasts are chosen from alternative scenarios based on measures of forecasting accuracy and economic significance.",Number,1994,6
7.64%,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics ' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics,A consumer price index (CPI) measures changes in the price level of consumer goods and services purchased by households,2019,Consumer price inflation (%),"Data obtained from the above mentioned sources is used to construct a base dataset. For the current year, data is forecasted using the quarterly/monthly series from national statistical organizations and central banks. For later years, multiple forecasts are derived using consensus approach, various smoothing and autoregressive models in the time series framework and the values are benchmarked using data from national and international sources. Final forecasts are chosen from alternative scenarios based on measures of forecasting accuracy and economic significance.",Number,2006,6
7.18%,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics ' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics,A consumer price index (CPI) measures changes in the price level of consumer goods and services purchased by households,2019,Consumer price inflation (%),"Data obtained from the above mentioned sources is used to construct a base dataset. For the current year, data is forecasted using the quarterly/monthly series from national statistical organizations and central banks. For later years, multiple forecasts are derived using consensus approach, various smoothing and autoregressive models in the time series framework and the values are benchmarked using data from national and international sources. Final forecasts are chosen from alternative scenarios based on measures of forecasting accuracy and economic significance.",Number,1996,6
7.11%,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics ' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics,A consumer price index (CPI) measures changes in the price level of consumer goods and services purchased by households,2019,Consumer price inflation (%),"Data obtained from the above mentioned sources is used to construct a base dataset. For the current year, data is forecasted using the quarterly/monthly series from national statistical organizations and central banks. For later years, multiple forecasts are derived using consensus approach, various smoothing and autoregressive models in the time series framework and the values are benchmarked using data from national and international sources. Final forecasts are chosen from alternative scenarios based on measures of forecasting accuracy and economic significance.",Number,2012,6
6.76%,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics ' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics,A consumer price index (CPI) measures changes in the price level of consumer goods and services purchased by households,2019,Consumer price inflation (%),"Data obtained from the above mentioned sources is used to construct a base dataset. For the current year, data is forecasted using the quarterly/monthly series from national statistical organizations and central banks. For later years, multiple forecasts are derived using consensus approach, various smoothing and autoregressive models in the time series framework and the values are benchmarked using data from national and international sources. Final forecasts are chosen from alternative scenarios based on measures of forecasting accuracy and economic significance.",Number,2021,6
6.01%,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics ' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics,A consumer price index (CPI) measures changes in the price level of consumer goods and services purchased by households,2019,Consumer price inflation (%),"Data obtained from the above mentioned sources is used to construct a base dataset. For the current year, data is forecasted using the quarterly/monthly series from national statistical organizations and central banks. For later years, multiple forecasts are derived using consensus approach, various smoothing and autoregressive models in the time series framework and the values are benchmarked using data from national and international sources. Final forecasts are chosen from alternative scenarios based on measures of forecasting accuracy and economic significance.",Number,2022,6
5.81%,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics ' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics,A consumer price index (CPI) measures changes in the price level of consumer goods and services purchased by households,2019,Consumer price inflation (%),"Data obtained from the above mentioned sources is used to construct a base dataset. For the current year, data is forecasted using the quarterly/monthly series from national statistical organizations and central banks. For later years, multiple forecasts are derived using consensus approach, various smoothing and autoregressive models in the time series framework and the values are benchmarked using data from national and international sources. Final forecasts are chosen from alternative scenarios based on measures of forecasting accuracy and economic significance.",Number,2023,6
5.80%,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics ' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics,A consumer price index (CPI) measures changes in the price level of consumer goods and services purchased by households,2019,Consumer price inflation (%),"Data obtained from the above mentioned sources is used to construct a base dataset. For the current year, data is forecasted using the quarterly/monthly series from national statistical organizations and central banks. For later years, multiple forecasts are derived using consensus approach, various smoothing and autoregressive models in the time series framework and the values are benchmarked using data from national and international sources. Final forecasts are chosen from alternative scenarios based on measures of forecasting accuracy and economic significance.",Number,2024,6
5.69%,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics ' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics,A consumer price index (CPI) measures changes in the price level of consumer goods and services purchased by households,2019,Consumer price inflation (%),"Data obtained from the above mentioned sources is used to construct a base dataset. For the current year, data is forecasted using the quarterly/monthly series from national statistical organizations and central banks. For later years, multiple forecasts are derived using consensus approach, various smoothing and autoregressive models in the time series framework and the values are benchmarked using data from national and international sources. Final forecasts are chosen from alternative scenarios based on measures of forecasting accuracy and economic significance.",Number,2025,6
5.11%,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics ' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics,A consumer price index (CPI) measures changes in the price level of consumer goods and services purchased by households,2019,Consumer price inflation (%),"Data obtained from the above mentioned sources is used to construct a base dataset. For the current year, data is forecasted using the quarterly/monthly series from national statistical organizations and central banks. For later years, multiple forecasts are derived using consensus approach, various smoothing and autoregressive models in the time series framework and the values are benchmarked using data from national and international sources. Final forecasts are chosen from alternative scenarios based on measures of forecasting accuracy and economic significance.",Number,1973,6
4.86%,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics ' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics,A consumer price index (CPI) measures changes in the price level of consumer goods and services purchased by households,2019,Consumer price inflation (%),"Data obtained from the above mentioned sources is used to construct a base dataset. For the current year, data is forecasted using the quarterly/monthly series from national statistical organizations and central banks. For later years, multiple forecasts are derived using consensus approach, various smoothing and autoregressive models in the time series framework and the values are benchmarked using data from national and international sources. Final forecasts are chosen from alternative scenarios based on measures of forecasting accuracy and economic significance.",Number,2005,6
4.62%,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics ' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics,A consumer price index (CPI) measures changes in the price level of consumer goods and services purchased by households,2019,Consumer price inflation (%),"Data obtained from the above mentioned sources is used to construct a base dataset. For the current year, data is forecasted using the quarterly/monthly series from national statistical organizations and central banks. For later years, multiple forecasts are derived using consensus approach, various smoothing and autoregressive models in the time series framework and the values are benchmarked using data from national and international sources. Final forecasts are chosen from alternative scenarios based on measures of forecasting accuracy and economic significance.",Number,1997,6
4.50%,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics ' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics,A consumer price index (CPI) measures changes in the price level of consumer goods and services purchased by households,2019,Consumer price inflation (%),"Data obtained from the above mentioned sources is used to construct a base dataset. For the current year, data is forecasted using the quarterly/monthly series from national statistical organizations and central banks. For later years, multiple forecasts are derived using consensus approach, various smoothing and autoregressive models in the time series framework and the values are benchmarked using data from national and international sources. Final forecasts are chosen from alternative scenarios based on measures of forecasting accuracy and economic significance.",Number,2003,6
3.87%,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics ' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics,A consumer price index (CPI) measures changes in the price level of consumer goods and services purchased by households,2019,Consumer price inflation (%),"Data obtained from the above mentioned sources is used to construct a base dataset. For the current year, data is forecasted using the quarterly/monthly series from national statistical organizations and central banks. For later years, multiple forecasts are derived using consensus approach, various smoothing and autoregressive models in the time series framework and the values are benchmarked using data from national and international sources. Final forecasts are chosen from alternative scenarios based on measures of forecasting accuracy and economic significance.",Number,1998,6
3.76%,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics ' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics,A consumer price index (CPI) measures changes in the price level of consumer goods and services purchased by households,2019,Consumer price inflation (%),"Data obtained from the above mentioned sources is used to construct a base dataset. For the current year, data is forecasted using the quarterly/monthly series from national statistical organizations and central banks. For later years, multiple forecasts are derived using consensus approach, various smoothing and autoregressive models in the time series framework and the values are benchmarked using data from national and international sources. Final forecasts are chosen from alternative scenarios based on measures of forecasting accuracy and economic significance.",Number,1970,6
3.66%,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics ' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics,A consumer price index (CPI) measures changes in the price level of consumer goods and services purchased by households,2019,Consumer price inflation (%),"Data obtained from the above mentioned sources is used to construct a base dataset. For the current year, data is forecasted using the quarterly/monthly series from national statistical organizations and central banks. For later years, multiple forecasts are derived using consensus approach, various smoothing and autoregressive models in the time series framework and the values are benchmarked using data from national and international sources. Final forecasts are chosen from alternative scenarios based on measures of forecasting accuracy and economic significance.",Number,1964,6
3.40%,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics ' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics,A consumer price index (CPI) measures changes in the price level of consumer goods and services purchased by households,2019,Consumer price inflation (%),"Data obtained from the above mentioned sources is used to construct a base dataset. For the current year, data is forecasted using the quarterly/monthly series from national statistical organizations and central banks. For later years, multiple forecasts are derived using consensus approach, various smoothing and autoregressive models in the time series framework and the values are benchmarked using data from national and international sources. Final forecasts are chosen from alternative scenarios based on measures of forecasting accuracy and economic significance.",Number,1969,6
3.14%,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics ' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics,A consumer price index (CPI) measures changes in the price level of consumer goods and services purchased by households,2019,Consumer price inflation (%),"Data obtained from the above mentioned sources is used to construct a base dataset. For the current year, data is forecasted using the quarterly/monthly series from national statistical organizations and central banks. For later years, multiple forecasts are derived using consensus approach, various smoothing and autoregressive models in the time series framework and the values are benchmarked using data from national and international sources. Final forecasts are chosen from alternative scenarios based on measures of forecasting accuracy and economic significance.",Number,1971,6
3.07%,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics ' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics,A consumer price index (CPI) measures changes in the price level of consumer goods and services purchased by households,2019,Consumer price inflation (%),"Data obtained from the above mentioned sources is used to construct a base dataset. For the current year, data is forecasted using the quarterly/monthly series from national statistical organizations and central banks. For later years, multiple forecasts are derived using consensus approach, various smoothing and autoregressive models in the time series framework and the values are benchmarked using data from national and international sources. Final forecasts are chosen from alternative scenarios based on measures of forecasting accuracy and economic significance.",Number,1999,6
2.73%,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics ' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics,A consumer price index (CPI) measures changes in the price level of consumer goods and services purchased by households,2019,Consumer price inflation (%),"Data obtained from the above mentioned sources is used to construct a base dataset. For the current year, data is forecasted using the quarterly/monthly series from national statistical organizations and central banks. For later years, multiple forecasts are derived using consensus approach, various smoothing and autoregressive models in the time series framework and the values are benchmarked using data from national and international sources. Final forecasts are chosen from alternative scenarios based on measures of forecasting accuracy and economic significance.",Number,2002,6
2.68%,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics ' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics,A consumer price index (CPI) measures changes in the price level of consumer goods and services purchased by households,2019,Consumer price inflation (%),"Data obtained from the above mentioned sources is used to construct a base dataset. For the current year, data is forecasted using the quarterly/monthly series from national statistical organizations and central banks. For later years, multiple forecasts are derived using consensus approach, various smoothing and autoregressive models in the time series framework and the values are benchmarked using data from national and international sources. Final forecasts are chosen from alternative scenarios based on measures of forecasting accuracy and economic significance.",Number,2000,6
2.26%,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics ' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics,A consumer price index (CPI) measures changes in the price level of consumer goods and services purchased by households,2019,Consumer price inflation (%),"Data obtained from the above mentioned sources is used to construct a base dataset. For the current year, data is forecasted using the quarterly/monthly series from national statistical organizations and central banks. For later years, multiple forecasts are derived using consensus approach, various smoothing and autoregressive models in the time series framework and the values are benchmarked using data from national and international sources. Final forecasts are chosen from alternative scenarios based on measures of forecasting accuracy and economic significance.",Number,2001,6
2.10%,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics ' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics,A consumer price index (CPI) measures changes in the price level of consumer goods and services purchased by households,2019,Consumer price inflation (%),"Data obtained from the above mentioned sources is used to construct a base dataset. For the current year, data is forecasted using the quarterly/monthly series from national statistical organizations and central banks. For later years, multiple forecasts are derived using consensus approach, various smoothing and autoregressive models in the time series framework and the values are benchmarked using data from national and international sources. Final forecasts are chosen from alternative scenarios based on measures of forecasting accuracy and economic significance.",Number,1972,6
0.74%,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics ' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics,A consumer price index (CPI) measures changes in the price level of consumer goods and services purchased by households,2019,Consumer price inflation (%),"Data obtained from the above mentioned sources is used to construct a base dataset. For the current year, data is forecasted using the quarterly/monthly series from national statistical organizations and central banks. For later years, multiple forecasts are derived using consensus approach, various smoothing and autoregressive models in the time series framework and the values are benchmarked using data from national and international sources. Final forecasts are chosen from alternative scenarios based on measures of forecasting accuracy and economic significance.",Number,1963,6
0.70%,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics ' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics,A consumer price index (CPI) measures changes in the price level of consumer goods and services purchased by households,2019,Consumer price inflation (%),"Data obtained from the above mentioned sources is used to construct a base dataset. For the current year, data is forecasted using the quarterly/monthly series from national statistical organizations and central banks. For later years, multiple forecasts are derived using consensus approach, various smoothing and autoregressive models in the time series framework and the values are benchmarked using data from national and international sources. Final forecasts are chosen from alternative scenarios based on measures of forecasting accuracy and economic significance.",Number,1967,6
0.69%,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics ' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics,A consumer price index (CPI) measures changes in the price level of consumer goods and services purchased by households,2019,Consumer price inflation (%),"Data obtained from the above mentioned sources is used to construct a base dataset. For the current year, data is forecasted using the quarterly/monthly series from national statistical organizations and central banks. For later years, multiple forecasts are derived using consensus approach, various smoothing and autoregressive models in the time series framework and the values are benchmarked using data from national and international sources. Final forecasts are chosen from alternative scenarios based on measures of forecasting accuracy and economic significance.",Number,1961,6
0.33%,"Historical data has been sourced from 'Central Agency for Public Mobilization and Statistics ' and forecast data is owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,GlobalData analysis based on information from Central Agency for Public Mobilization and Statistics,A consumer price index (CPI) measures changes in the price level of consumer goods and services purchased by households,2019,Consumer price inflation (%),"Data obtained from the above mentioned sources is used to construct a base dataset. For the current year, data is forecasted using the quarterly/monthly series from national statistical organizations and central banks. For later years, multiple forecasts are derived using consensus approach, various smoothing and autoregressive models in the time series framework and the values are benchmarked using data from national and international sources. Final forecasts are chosen from alternative scenarios based on measures of forecasting accuracy and economic significance.",Number,1960,6
